EBA.SCL-ALL.D.H,
megawatthours / Hourly,
Updated: 2018-03-06T00:27:03-0500,
,
Date,Value
2018-02-22 T17Z,1646
2018-02-22 T16Z,1656
2018-02-22 T15Z,1551
2018-02-22 T14Z,1365
2018-02-22 T13Z,1237
2018-02-22 T12Z,1176
2018-02-22 T11Z,1156
2018-02-22 T10Z,1164
2018-02-22 T09Z,1200
2018-02-22 T08Z,1276
2018-02-22 T07Z,1387
2018-02-22 T06Z,1501
2018-02-22 T05Z,1577
2018-02-22 T04Z,1619
2018-02-22 T03Z,1645
2018-02-22 T02Z,1626
2018-02-22 T01Z,1554
2018-02-22 T00Z,1532
2018-02-21 T23Z,1537
2018-02-21 T22Z,1541
2018-02-21 T21Z,1536
2018-02-21 T20Z,1561
2018-02-21 T19Z,1603
2018-02-21 T18Z,1653
2018-02-21 T17Z,1694
2018-02-21 T16Z,1688
2018-02-21 T15Z,1582
2018-02-21 T14Z,1411
2018-02-21 T13Z,1300
2018-02-21 T12Z,1247
2018-02-21 T11Z,1216
2018-02-21 T10Z,1215
2018-02-21 T09Z,1245
2018-02-21 T08Z,1309
2018-02-21 T07Z,1413
2018-02-21 T06Z,1542
2018-02-21 T05Z,1609
2018-02-21 T04Z,1648
2018-02-21 T03Z,1677
2018-02-21 T02Z,1633
2018-02-21 T01Z,1582
2018-02-21 T00Z,1562
2018-02-20 T23Z,1532
2018-02-20 T22Z,1556
2018-02-20 T21Z,1587
2018-02-20 T20Z,1599
2018-02-20 T19Z,1612
2018-02-20 T18Z,1656
2018-02-20 T17Z,1666
2018-02-20 T16Z,1681
2018-02-20 T15Z,1559
2018-02-20 T14Z,1385
2018-02-20 T13Z,1260
2018-02-20 T12Z,1209
2018-02-20 T11Z,1193
2018-02-20 T10Z,1198
2018-02-20 T09Z,1221
2018-02-20 T08Z,1270
2018-02-20 T07Z,1394
2018-02-20 T06Z,1493
2018-02-20 T05Z,1568
2018-02-20 T04Z,1599
2018-02-20 T03Z,1618
2018-02-20 T02Z,1538
2018-02-20 T01Z,1431
2018-02-20 T00Z,1443
2018-02-19 T23Z,1397
2018-02-19 T22Z,1465
2018-02-19 T21Z,1495
2018-02-19 T20Z,1524
2018-02-19 T19Z,1553
2018-02-19 T18Z,1550
2018-02-19 T17Z,1585
2018-02-19 T16Z,1569
2018-02-19 T15Z,1464
2018-02-19 T14Z,1342
2018-02-19 T13Z,1248
2018-02-19 T12Z,1189
2018-02-19 T11Z,1185
2018-02-19 T10Z,1200
2018-02-19 T09Z,1227
2018-02-19 T08Z,1283
2018-02-19 T07Z,1371
2018-02-19 T06Z,1451
2018-02-19 T05Z,1496
2018-02-19 T04Z,1524
2018-02-19 T03Z,1533
2018-02-19 T02Z,1451
2018-02-19 T01Z,1371
2018-02-19 T00Z,1322
2018-02-18 T23Z,1356
2018-02-18 T22Z,1393
2018-02-18 T21Z,1374
2018-02-18 T20Z,1342
2018-02-18 T19Z,1335
2018-02-18 T18Z,1323
2018-02-18 T17Z,1272
2018-02-18 T16Z,1207
2018-02-18 T15Z,1154
2018-02-18 T14Z,1078
2018-02-18 T13Z,1050
2018-02-18 T12Z,1039
2018-02-18 T11Z,1048
2018-02-18 T10Z,1054
2018-02-18 T09Z,1088
2018-02-18 T08Z,1133
2018-02-18 T07Z,1180
2018-02-18 T06Z,1246
2018-02-18 T05Z,1281
2018-02-18 T04Z,1289
2018-02-18 T03Z,1275
2018-02-18 T02Z,1249
2018-02-18 T01Z,1195
2018-02-18 T00Z,1164
2018-02-17 T23Z,1176
2018-02-17 T22Z,1216
2018-02-17 T21Z,1266
2018-02-17 T20Z,1332
2018-02-17 T19Z,1334
2018-02-17 T18Z,1347
2018-02-17 T17Z,1277
2018-02-17 T16Z,1190
2018-02-17 T15Z,1105
2018-02-17 T14Z,1033
2018-02-17 T13Z,987
2018-02-17 T12Z,975
2018-02-17 T11Z,972
2018-02-17 T10Z,994
2018-02-17 T09Z,1040
2018-02-17 T08Z,1109
2018-02-17 T07Z,1205
2018-02-17 T06Z,1276
2018-02-17 T05Z,1335
2018-02-17 T04Z,1387
2018-02-17 T03Z,1439
2018-02-17 T02Z,1449
2018-02-17 T01Z,1396
2018-02-17 T00Z,1405
2018-02-16 T23Z,1414
2018-02-16 T22Z,1445
2018-02-16 T21Z,1447
2018-02-16 T20Z,1475
2018-02-16 T19Z,1483
2018-02-16 T18Z,1502
2018-02-16 T17Z,1514
2018-02-16 T16Z,1509
2018-02-16 T15Z,1378
2018-02-16 T14Z,1168
2018-02-16 T13Z,1066
2018-02-16 T12Z,985
2018-02-16 T11Z,970
2018-02-16 T10Z,984
2018-02-16 T09Z,1021
2018-02-16 T08Z,1099
2018-02-16 T07Z,1200
2018-02-16 T06Z,1308
2018-02-16 T05Z,1376
2018-02-16 T04Z,1426
2018-02-16 T03Z,1450
2018-02-16 T02Z,1427
2018-02-16 T01Z,1371
2018-02-16 T00Z,1351
2018-02-15 T23Z,1330
2018-02-15 T22Z,1363
2018-02-15 T21Z,1367
2018-02-15 T20Z,1380
2018-02-15 T19Z,1400
2018-02-15 T18Z,1421
2018-02-15 T17Z,1453
2018-02-15 T16Z,1485
2018-02-15 T15Z,1379
2018-02-15 T14Z,1178
2018-02-15 T13Z,1062
2018-02-15 T12Z,1010
2018-02-15 T11Z,996
2018-02-15 T10Z,1003
2018-02-15 T09Z,1033
2018-02-15 T08Z,1106
2018-02-15 T07Z,1210
2018-02-15 T06Z,1312
2018-02-15 T05Z,1384
2018-02-15 T04Z,1438
2018-02-15 T03Z,1469
2018-02-15 T02Z,1478
2018-02-15 T01Z,1452
2018-02-15 T00Z,1426
2018-02-14 T23Z,1431
2018-02-14 T22Z,1439
2018-02-14 T21Z,1482
2018-02-14 T20Z,1488
2018-02-14 T19Z,1504
2018-02-14 T18Z,1497
2018-02-14 T17Z,1551
2018-02-14 T16Z,1543
2018-02-14 T15Z,1433
2018-02-14 T14Z,1243
2018-02-14 T13Z,1111
2018-02-14 T12Z,1067
2018-02-14 T11Z,1062
2018-02-14 T10Z,1073
2018-02-14 T09Z,1110
2018-02-14 T08Z,1171
2018-02-14 T07Z,1262
2018-02-14 T06Z,1354
2018-02-14 T05Z,1426
2018-02-14 T04Z,1475
2018-02-14 T03Z,1498
2018-02-14 T02Z,1486
2018-02-14 T01Z,1397
2018-02-14 T00Z,1366
2018-02-13 T23Z,1326
2018-02-13 T22Z,1380
2018-02-13 T21Z,1387
2018-02-13 T20Z,1416
2018-02-13 T19Z,1465
2018-02-13 T18Z,1545
2018-02-13 T17Z,1605
2018-02-13 T16Z,1673
2018-02-13 T15Z,1529
2018-02-13 T14Z,1320
2018-02-13 T13Z,1195
2018-02-13 T12Z,1130
2018-02-13 T11Z,1097
2018-02-13 T10Z,1116
2018-02-13 T09Z,1139
2018-02-13 T08Z,1207
2018-02-13 T07Z,1321
2018-02-13 T06Z,1415
2018-02-13 T05Z,1485
2018-02-13 T04Z,1516
2018-02-13 T03Z,1504
2018-02-13 T02Z,1470
2018-02-13 T01Z,1371
2018-02-13 T00Z,1347
2018-02-12 T23Z,1360
2018-02-12 T22Z,1367
2018-02-12 T21Z,1421
2018-02-12 T20Z,1430
2018-02-12 T19Z,1458
2018-02-12 T18Z,1514
2018-02-12 T17Z,1577
2018-02-12 T16Z,1617
2018-02-12 T15Z,1470
2018-02-12 T14Z,1287
2018-02-12 T13Z,1148
2018-02-12 T12Z,1093
2018-02-12 T11Z,1055
2018-02-12 T10Z,1056
2018-02-12 T09Z,1097
2018-02-12 T08Z,1145
2018-02-12 T07Z,1243
2018-02-12 T06Z,1346
2018-02-12 T05Z,1410
2018-02-12 T04Z,1433
2018-02-12 T03Z,1437
2018-02-12 T02Z,1369
2018-02-12 T01Z,1299
2018-02-12 T00Z,1252
2018-02-11 T23Z,1229
2018-02-11 T22Z,1251
2018-02-11 T21Z,1272
2018-02-11 T20Z,1286
2018-02-11 T19Z,1310
2018-02-11 T18Z,1320
2018-02-11 T17Z,1281
2018-02-11 T16Z,1207
2018-02-11 T15Z,1137
2018-02-11 T14Z,1073
2018-02-11 T13Z,1041
2018-02-11 T12Z,1021
2018-02-11 T11Z,1040
2018-02-11 T10Z,1056
2018-02-11 T09Z,1093
2018-02-11 T08Z,1152
2018-02-11 T07Z,1220
2018-02-11 T06Z,1284
2018-02-11 T05Z,1327
2018-02-11 T04Z,1365
2018-02-11 T03Z,1370
2018-02-11 T02Z,1329
2018-02-11 T01Z,1239
2018-02-11 T00Z,1199
2018-02-10 T23Z,1202
2018-02-10 T22Z,1227
2018-02-10 T21Z,1281
2018-02-10 T20Z,1287
2018-02-10 T19Z,1337
2018-02-10 T18Z,1349
2018-02-10 T17Z,1333
2018-02-10 T16Z,1263
2018-02-10 T15Z,1170
2018-02-10 T14Z,1092
2018-02-10 T13Z,1037
2018-02-10 T12Z,1004
2018-02-10 T11Z,1016
2018-02-10 T10Z,1026
2018-02-10 T09Z,1050
2018-02-10 T08Z,1101
2018-02-10 T07Z,1166
2018-02-10 T06Z,1258
2018-02-10 T05Z,1291
2018-02-10 T04Z,1336
2018-02-10 T03Z,1377
2018-02-10 T02Z,1373
2018-02-10 T01Z,1306
2018-02-10 T00Z,1272
2018-02-09 T23Z,1249
2018-02-09 T22Z,1266
2018-02-09 T21Z,1317
2018-02-09 T20Z,1321
2018-02-09 T19Z,1354
2018-02-09 T18Z,1408
2018-02-09 T17Z,1425
2018-02-09 T16Z,1433
2018-02-09 T15Z,1291
2018-02-09 T14Z,1090
2018-02-09 T13Z,971
2018-02-09 T12Z,896
2018-02-09 T11Z,890
2018-02-09 T10Z,908
2018-02-09 T09Z,942
2018-02-09 T08Z,1013
2018-02-09 T07Z,1118
2018-02-09 T06Z,1215
2018-02-09 T05Z,1268
2018-02-09 T04Z,1314
2018-02-09 T03Z,1338
2018-02-09 T02Z,1337
2018-02-09 T01Z,1282
2018-02-09 T00Z,1242
2018-02-08 T23Z,1242
2018-02-08 T22Z,1264
2018-02-08 T21Z,1260
2018-02-08 T20Z,1277
2018-02-08 T19Z,1285
2018-02-08 T18Z,1296
2018-02-08 T17Z,1301
2018-02-08 T16Z,1314
2018-02-08 T15Z,1191
2018-02-08 T14Z,1016
2018-02-08 T13Z,906
2018-02-08 T12Z,868
2018-02-08 T11Z,856
2018-02-08 T10Z,877
2018-02-08 T09Z,910
2018-02-08 T08Z,980
2018-02-08 T07Z,1092
2018-02-08 T06Z,1172
2018-02-08 T05Z,1255
2018-02-08 T04Z,1286
2018-02-08 T03Z,1328
2018-02-08 T02Z,1320
2018-02-08 T01Z,1257
2018-02-08 T00Z,1238
2018-02-07 T23Z,1234
2018-02-07 T22Z,1259
2018-02-07 T21Z,1253
2018-02-07 T20Z,1268
2018-02-07 T19Z,1290
2018-02-07 T18Z,1298
2018-02-07 T17Z,1340
2018-02-07 T16Z,1338
2018-02-07 T15Z,1226
2018-02-07 T14Z,1072
2018-02-07 T13Z,974
2018-02-07 T12Z,930
2018-02-07 T11Z,923
2018-02-07 T10Z,944
2018-02-07 T09Z,986
2018-02-07 T08Z,1067
2018-02-07 T07Z,1168
2018-02-07 T06Z,1256
2018-02-07 T05Z,1353
2018-02-07 T04Z,1399
2018-02-07 T03Z,1432
2018-02-07 T02Z,1426
2018-02-07 T01Z,1367
2018-02-07 T00Z,1322
2018-02-06 T23Z,1324
2018-02-06 T22Z,1336
2018-02-06 T21Z,1354
2018-02-06 T20Z,1355
2018-02-06 T19Z,1370
2018-02-06 T18Z,1362
2018-02-06 T17Z,1402
2018-02-06 T16Z,1407
2018-02-06 T15Z,1293
2018-02-06 T14Z,1098
2018-02-06 T13Z,981
2018-02-06 T12Z,932
2018-02-06 T11Z,914
2018-02-06 T10Z,912
2018-02-06 T09Z,983
2018-02-04 T23Z,1007
2018-02-04 T23Z,1096
2018-02-04 T22Z,1190
2018-02-04 T21Z,1241
2018-02-04 T20Z,1228
2018-02-04 T19Z,1243
2018-02-04 T18Z,1228
2018-02-04 T17Z,1167
2018-02-04 T16Z,1163
2018-02-04 T15Z,1164
2018-02-04 T14Z,1198
2018-02-04 T13Z,1243
2018-02-04 T12Z,1238
2018-02-04 T11Z,1210
2018-02-04 T10Z,1173
2018-02-04 T09Z,1100
2018-02-04 T08Z,1043
2018-02-04 T07Z,983
2018-02-04 T06Z,931
2018-02-04 T05Z,901
2018-02-04 T04Z,903
2018-02-04 T03Z,916
2018-02-04 T02Z,950
2018-02-04 T01Z,983
2018-02-02 T23Z,1059
2018-02-02 T23Z,1154
2018-02-02 T22Z,1215
2018-02-02 T21Z,1285
2018-02-02 T20Z,1314
2018-02-02 T19Z,1356
2018-02-02 T18Z,1384
2018-02-02 T17Z,1339
2018-02-02 T16Z,1300
2018-02-02 T15Z,1280
2018-02-02 T14Z,1305
2018-02-02 T13Z,1333
2018-02-02 T12Z,1352
2018-02-02 T11Z,1383
2018-02-02 T10Z,1394
2018-02-02 T09Z,1411
2018-02-02 T08Z,1405
2018-02-02 T07Z,1269
2018-02-02 T06Z,1094
2018-02-02 T05Z,957
2018-02-02 T04Z,915
2018-02-02 T03Z,924
2018-02-02 T02Z,932
2018-02-02 T01Z,986
2018-02-02 T00Z,1319
2018-02-01 T23Z,1320
2018-02-01 T22Z,1323
2018-02-01 T21Z,1335
2018-02-01 T20Z,1338
2018-02-01 T19Z,1346
2018-02-01 T18Z,1356
2018-02-01 T17Z,1405
2018-02-01 T16Z,1412
2018-02-01 T15Z,1302
2018-02-01 T14Z,1113
2018-02-01 T13Z,997
2018-02-01 T12Z,949
2018-02-01 T11Z,950
2018-02-01 T10Z,964
2018-02-01 T09Z,1008
2018-02-01 T08Z,1075
2018-02-01 T07Z,1185
2018-02-01 T06Z,1305
2018-02-01 T05Z,1372
2018-02-01 T04Z,1418
2018-02-01 T03Z,1448
2018-02-01 T02Z,1452
2018-02-01 T01Z,1387
2018-02-01 T00Z,1346
2018-01-31 T23Z,1341
2018-01-31 T22Z,1347
2018-01-31 T21Z,1361
2018-01-31 T20Z,1379
2018-01-31 T19Z,1410
2018-01-31 T18Z,1437
2018-01-31 T17Z,1443
2018-01-31 T16Z,1455
2018-01-31 T15Z,1333
2018-01-31 T14Z,1156
2018-01-31 T13Z,1075
2018-01-31 T12Z,1032
2018-01-31 T11Z,1016
2018-01-31 T10Z,1031
2018-01-31 T09Z,1073
2018-01-31 T08Z,1137
2018-01-31 T07Z,1246
2018-01-31 T06Z,1360
2018-01-31 T05Z,1416
2018-01-31 T04Z,1467
2018-01-31 T03Z,1487
2018-01-31 T02Z,1449
2018-01-31 T01Z,1356
2018-01-31 T00Z,1319
2018-01-30 T23Z,1304
2018-01-30 T22Z,1322
2018-01-30 T21Z,1346
2018-01-30 T20Z,1365
2018-01-30 T19Z,1394
2018-01-30 T18Z,1377
2018-01-30 T17Z,1441
2018-01-30 T16Z,1461
2018-01-30 T15Z,1355
2018-01-30 T14Z,1164
2018-01-30 T13Z,1049
2018-01-30 T12Z,993
2018-01-30 T11Z,981
2018-01-30 T10Z,990
2018-01-30 T09Z,1030
2018-01-30 T08Z,1099
2018-01-30 T07Z,1211
2018-01-30 T06Z,1314
2018-01-30 T05Z,1399
2018-01-30 T04Z,1443
2018-01-30 T03Z,1462
2018-01-30 T02Z,1458
2018-01-30 T01Z,1418
2018-01-30 T00Z,1387
2018-01-29 T23Z,1376
2018-01-29 T22Z,1389
2018-01-29 T21Z,1370
2018-01-29 T20Z,1345
2018-01-29 T19Z,1361
2018-01-29 T18Z,1376
2018-01-29 T17Z,1388
2018-01-29 T16Z,1380
2018-01-29 T15Z,1267
2018-01-29 T14Z,1096
2018-01-29 T13Z,972
2018-01-29 T12Z,919
2018-01-29 T11Z,882
2018-01-29 T10Z,923
2018-01-29 T09Z,953
2018-01-29 T08Z,1020
2018-01-29 T07Z,1111
2018-01-29 T06Z,1215
2018-01-29 T05Z,1278
2018-01-29 T04Z,1314
2018-01-29 T03Z,1338
2018-01-29 T02Z,1337
2018-01-29 T01Z,1270
2018-01-29 T00Z,1236
2018-01-28 T23Z,1244
2018-01-28 T22Z,1273
2018-01-28 T21Z,1289
2018-01-28 T20Z,1277
2018-01-28 T19Z,1273
2018-01-28 T18Z,1222
2018-01-28 T17Z,1182
2018-01-28 T16Z,1125
2018-01-28 T15Z,1058
2018-01-28 T14Z,1009
2018-01-28 T13Z,974
2018-01-28 T12Z,966
2018-01-28 T11Z,977
2018-01-28 T10Z,998
2018-01-28 T09Z,1041
2018-01-28 T08Z,1099
2018-01-28 T07Z,1172
2018-01-28 T06Z,1235
2018-01-28 T05Z,1293
2018-01-28 T04Z,1343
2018-01-28 T03Z,1375
2018-01-28 T02Z,1394
2018-01-28 T01Z,1349
2018-01-28 T00Z,1306
2018-01-27 T23Z,1310
2018-01-27 T22Z,1332
2018-01-27 T21Z,1374
2018-01-27 T20Z,1399
2018-01-27 T19Z,1393
2018-01-27 T18Z,1356
2018-01-27 T17Z,1304
2018-01-27 T16Z,1231
2018-01-27 T15Z,1147
2018-01-27 T14Z,1079
2018-01-27 T13Z,1043
2018-01-27 T12Z,1035
2018-01-27 T11Z,1037
2018-01-27 T10Z,1061
2018-01-27 T09Z,1099
2018-01-27 T08Z,1174
2018-01-27 T07Z,1264
2018-01-27 T06Z,1346
2018-01-27 T05Z,1397
2018-01-27 T04Z,1462
2018-01-27 T03Z,1514
2018-01-27 T02Z,1531
2018-01-27 T01Z,1507
2018-01-27 T00Z,1451
2018-01-26 T23Z,1438
2018-01-26 T22Z,1475
2018-01-26 T21Z,1501
2018-01-26 T20Z,1503
2018-01-26 T19Z,1530
2018-01-26 T18Z,1551
2018-01-26 T17Z,1567
2018-01-26 T16Z,1533
2018-01-26 T15Z,1434
2018-01-26 T14Z,1215
2018-01-26 T13Z,1103
2018-01-26 T12Z,1017
2018-01-26 T11Z,998
2018-01-26 T10Z,1024
2018-01-26 T09Z,1078
2018-01-26 T08Z,1125
2018-01-26 T07Z,1233
2018-01-26 T06Z,1350
2018-01-26 T05Z,1412
2018-01-26 T04Z,1448
2018-01-26 T03Z,1489
2018-01-26 T02Z,1479
2018-01-26 T01Z,1394
2018-01-26 T00Z,1363
2018-01-25 T23Z,1371
2018-01-25 T22Z,1411
2018-01-25 T21Z,1418
2018-01-25 T20Z,1422
2018-01-25 T19Z,1434
2018-01-25 T18Z,1427
2018-01-25 T17Z,1460
2018-01-25 T16Z,1477
2018-01-25 T15Z,1345
2018-01-25 T14Z,1165
2018-01-25 T13Z,1021
2018-01-25 T12Z,969
2018-01-25 T11Z,965
2018-01-25 T10Z,976
2018-01-25 T09Z,1036
2018-01-25 T08Z,1083
2018-01-25 T07Z,1195
2018-01-25 T06Z,1294
2018-01-25 T05Z,1364
2018-01-25 T04Z,1418
2018-01-25 T03Z,1417
2018-01-25 T02Z,1428
2018-01-25 T01Z,1359
2018-01-25 T00Z,1321
2018-01-24 T23Z,1322
2018-01-24 T22Z,1329
2018-01-24 T21Z,1330
2018-01-24 T20Z,1330
2018-01-24 T19Z,1351
2018-01-24 T18Z,1359
2018-01-24 T17Z,1401
2018-01-24 T16Z,1396
2018-01-24 T15Z,1276
2018-01-24 T14Z,1141
2018-01-24 T13Z,1026
2018-01-24 T12Z,974
2018-01-24 T11Z,978
2018-01-24 T10Z,1003
2018-01-24 T09Z,1057
2018-01-24 T08Z,1097
2018-01-24 T07Z,1240
2018-01-24 T06Z,1358
2018-01-24 T05Z,1426
2018-01-24 T04Z,1481
2018-01-24 T03Z,1534
